id,批次,清单类型,备案月份,算法名称,算法类别_原始,算法类别_LLM,企业角色,企业名称,应用产品,主要用途,发放日期,注册资本_万元,省份,城市,县区,行业一级,行业二级,行业三级,经度,纬度,技术代际
7866,第十六批,深度合成,2026-03,中海华晟望舌望面辨体图生文算法,服务提供者,未回填,服务提供者,中海华晟数字科技有限公司,智悦康安惠(小程序),应用于文本生成场景，根据用户输入的图像，生成相应的文本。,2026-03-12,5000,未回填,未回填,未回填,未回填,未回填,未回填,未回填,未回填,未回填
7867,第十六批,深度合成,2026-03,爱世达智能对话生成算法,服务技术支持者,内容生成,服务技术支持者,深圳市爱世达资讯科技有限公司,未回填,应用于对话生成场景，服务于企业端客户，根据用户输入的文本，生成相应的文本内容。,2026-03-12,100,广东省,深圳市,未回填,信息传输、软件和信息技术服务业,软件和信息技术服务业,软件开发,114.087938,22.543099,G4
7868,第十六批,深度合成,2026-03,有码多语种实时语音合成算法,服务提供者,未回填,服务提供者,广州有码科技有限公司,逗哥配音官网(网站)、逗哥配音神器(APP)、逗哥配音神器(小程序),应用于音频生成场景，根据用户输入的文本，生成相应的音频。,2026-03-12,100,未回填,未回填,未回填,未回填,未回填,未回填,未回填,未回填,未回填
7869,第十六批,深度合成,2026-03,爱世达设备故障预警生成算法,服务技术支持者,内容生成,服务技术支持者,深圳市爱世达资讯科技有限公司,未回填,应用于文本生成场景，服务于企业端客户，根据监控视频帧图像，生成设备故障预警文本。,2026-03-12,100,广东省,深圳市,未回填,信息传输、软件和信息技术服务业,软件和信息技术服务业,软件开发,114.087938,22.543099,G4
7870,第十六批,深度合成,2026-03,明源云链辅助录入文本生成算法,服务提供者,人机对话,服务提供者,深圳市明源云链互联网科技有限公司,明源云链AI应用开发平台(网站),应用于文本生成场景，根据用户输入的文本，生成相应的文本。,2026-03-12,10000,广东省,深圳市,未回填,信息传输、软件和信息技术服务业,软件和信息技术服务业,软件开发,114.087938,22.543099,G4
7871,第十六批,深度合成,2026-03,煤科总院矿安文本生成算法-1,服务提供者,未回填,服务提供者,煤炭科学研究总院有限公司,煤科矿安矿山风险防控与应急保障智能平台(网站),应用于文本生成场景，根据用户输入的文本，生成煤炭安全领域相关的文本。,2026-03-12,51000.503631,北京市,北京市,朝阳区,未回填,未回填,未回填,116.438994,39.843863,G4
7872,第十六批,深度合成,2026-03,深大智能AI智能文本生成算法,服务技术支持者,未回填,服务技术支持者,浙江深大智能科技有限公司,未回填,应用于文本生成场景，服务于企业端客户，根据用户输入的文本，生成相应的文本内容。,2026-03-12,3050,浙江省,未回填,未回填,未回填,未回填,未回填,120.161299,30.218699,未回填
7873,第十六批,深度合成,2026-03,粤建数智灵启图片生成算法,服务提供者,未回填,服务提供者,广东省粤建数智工程科技有限公司,灵启智绘(网站),应用于图像生成场景，根据用户上传的图片，生成建筑风格的效果图。,2026-03-12,2900,广东省,未回填,未回填,未回填,未回填,未回填,113.671303,22.854470,未回填
7874,第十六批,深度合成,2026-03,安特AI舌诊生成算法,服务提供者,内容生成,服务提供者,山东坤安特智能科技股份有限公司,安特舌象(小程序)、安特智能舌面分析(APP),应用于健康咨询场景，根据用户输入的舌象图像、基础健康文本数据，生成中医健康相关的文本和舌象特征标注图。,2026-03-12,100,山东省,济南市,未回填,信息传输、软件和信息技术服务业,软件和信息技术服务业,软件开发,117.000923,36.675807,G4
7875,第十六批,深度合成,2026-03,小香智能问答生成合成算法,服务提供者,未回填,服务提供者,香格里拉饭店管理（上海）有限公司北京分公司,香格里拉会官方预订(小程序)、香格里拉会(APP),应用于对话生成场景，根据用户输入的文本，生成酒店服务相关的文本回复。,2026-03-12,未回填,北京市,北京市,未回填,未回填,未回填,未回填,116.374479,39.853067,未回填
7876,第十六批,深度合成,2026-03,韦德电气文本生成算法,服务提供者,未回填,服务提供者,广州市韦德电气机械有限公司,韦德电气(公众账号)、韦德电气(网站)、韦德电气(小程序),应用于对话生成场景，根据用户输入的文本，生成工业自动化领域相关的文本回复。,2026-03-12,1000,未回填,未回填,未回填,未回填,未回填,未回填,未回填,未回填,未回填
7877,第十六批,深度合成,2026-03,比特世界智能问答合成算法,服务技术支持者,未回填,服务技术支持者,北京比特世界科技有限公司,未回填,应用于文本生成场景，服务于企业端客户，根据用户输入的文本信息，生成特定领域相关的文本内容。,2026-03-12,2000,北京市,北京市,未回填,未回填,未回填,未回填,116.374479,39.853067,未回填
7878,第十六批,深度合成,2026-03,霍客多模态生成算法,服务提供者,未回填,服务提供者,杭州霍客科技有限公司,霍客引擎HookShot(网站),应用于多模态内容生成场景，根据用户输入的文本、图像和视频，生成符合电商广告行业的文本、图像、音频和视频内容。,2026-03-12,500,浙江省,杭州市,未回填,未回填,未回填,未回填,120.111569,30.255667,未回填
7879,第十六批,深度合成,2026-03,蝉镜生视频合成算法,服务提供者,内容生成,服务提供者,厦门蝉镜科技有限公司,蝉镜(小程序)、智能成片(网站)、蝉镜-批量生成视频(网站)、蝉镜-图生视频(网站)、蝉镜-手持商品数字人(网站)、蝉镜(网站)、蝉镜-照片说话(网站)、蝉镜直播数字人(APP),应用于视频生成场景，根据用户输入的文本、图像、音频、视频，生成相应的视频。,2026-03-12,100,福建省,厦门市,思明区,信息传输、软件和信息技术服务业,软件和信息技术服务业,软件开发,118.195576,24.487922,G4
7880,第十六批,深度合成,2026-03,电政信息科技牙齿健康状态综合检测与分析生成算法,服务技术支持者,未回填,服务技术支持者,重庆电政信息科技有限公司,未回填,应用于牙齿识别场景，服务于企业端客户，根据用户输入的图像，生成相应的文本识别结果。,2026-03-12,200,重庆市,重庆市,未回填,未回填,未回填,未回填,106.607953,29.628745,未回填
7881,第十六批,深度合成,2026-03,米袋软件文生图算法,服务技术支持者,未回填,服务技术支持者,广州米袋软件有限公司,未回填,应用于图像生成场景，服务于企业端客户，根据用户输入的文本，生成相应的图像。,2026-03-12,1024,未回填,未回填,未回填,未回填,未回填,未回填,未回填,未回填,未回填
7882,第十六批,深度合成,2026-03,爱买科技文本生成算法,服务提供者,未回填,服务提供者,爱买科技（武汉）有限公司,爱买(APP),应用于对话生成场景，根据用户输入的文本、图像、音频，生成相应的文本，以及数据库中匹配的图片。,2026-03-12,100,湖北省,武汉市,未回填,未回填,未回填,未回填,114.466479,30.539840,未回填
7883,第十六批,深度合成,2026-03,灵机天赐多模态生成算法,服务提供者,未回填,服务提供者,北京灵机天赐科技有限责任公司,灵机天赐(小程序)、jollybubu(网站),应用于对话生成场景，根据用户输入的文本、音频，生成相应的图像、音频、视频。,2026-03-12,134.8636,北京市,北京市,未回填,未回填,未回填,未回填,116.374479,39.853067,未回填
7884,第十六批,深度合成,2026-03,转果果成果转化深度合成算法,服务提供者,未回填,服务提供者,北京首发展智能科技有限公司,转果果(小程序)、转果果(网站),应用于对话生成场景，根据用户输入的文本，生成相应的文本内容。,2026-03-12,2500,北京市,北京市,未回填,未回填,未回填,未回填,116.374479,39.853067,未回填
7885,第十六批,深度合成,2026-03,爱助手爱答文本生成算法,服务技术支持者,未回填,服务技术支持者,杭州爱助手信息技术有限公司,未回填,应用于文本生成场景，服务于企业端客户，根据用户输入的文本信息，生成相应的文本内容。,2026-03-12,125,浙江省,杭州市,未回填,未回填,未回填,未回填,120.111569,30.255667,未回填
7886,第十六批,深度合成,2026-03,创能智能政务文本生成算法,服务提供者,未回填,服务提供者,广东创能科技股份有限公司,全景智能导办(小程序),应用于对话生成场景，根据用户输入的文本、音频内容，生成相应的文本回复。,2026-03-12,4500,广东省,未回填,未回填,未回填,未回填,未回填,113.671303,22.854470,未回填
7887,第十六批,深度合成,2026-03,悦居帮手文本生成算法,服务提供者,未回填,服务提供者,悦居帮手科技（四川）有限公司,悦居帮手(APP)、悦居帮手(小程序),应用于对话生成场景，根据用户输入的文本内容，生成相应的文本回复。,2026-03-12,200,四川省,未回填,未回填,未回填,未回填,未回填,104.207659,30.688439,未回填
7888,第十六批,深度合成,2026-03,IP智能体模组智能互动生成合成算法,服务提供者,未回填,服务提供者,杭州棱镜智创科技有限公司,IP 智能体模组(其他),应用于音频生成场景，根据用户输入的音频信息，生成相应人设的音频内容。,2026-03-12,100,浙江省,杭州市,未回填,未回填,未回填,未回填,120.111569,30.255667,未回填
7889,第十六批,深度合成,2026-03,尖刀视超高压电缆外观瑕疵检测视觉大模型算法,服务提供者,未回填,服务提供者,尖刀视智能科技（杭州）有限公司,超高压电缆外观瑕疵检测视觉大模型(APP),应用于文本生成场景，根据用户输入的文本描述、超高压电缆待检测外观瑕疵图像，生成相应的检测分析文本。,2026-03-12,200,浙江省,杭州市,未回填,未回填,未回填,未回填,120.111569,30.255667,未回填
7890,第十六批,深度合成,2026-03,尖刀视新能源车用漆包线外观瑕疵检测视觉大模型算法,服务提供者,未回填,服务提供者,尖刀视智能科技（杭州）有限公司,新能源车用漆包线外观瑕疵检测视觉大模型(APP),应用于文本生成场景，根据用户输入的新能源车用漆包线待检测外观图像、文本描述数据，生成相应的文本处置方案。,2026-03-12,200,浙江省,杭州市,未回填,未回填,未回填,未回填,120.111569,30.255667,未回填
